status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1703908026576299,https://www.facebook.com/1405630409737397_1703908026576299,8/01/2017 1:00,ME.,"me: ladies don't take shots
also me:
20 MINUTES LATER","me: ladies don't take shots
also me:
20 MINUTES LATER",Angelique Boyer et al. sitting next to a woman,"woman,horizontal,people,adult,indoors,friendship,sit,togetherness,cheerful,adolescent,communication,happiness,man,battle,enjoyment,young,family,pretty,looking,quarrel","0.99093235,0.98198444,0.98142284,0.9752593,0.97280526,0.9639041,0.93499863,0.9205253,0.8854151,0.8818644,0.8637097,0.8629395,0.8628774,0.8580439,0.8498909,0.8496599,0.820128,0.8189161,0.8185891,0.80516815",1,0,1,1,1,31
1405630409737397_1617055825261520,https://www.facebook.com/1405630409737397_1617055825261520,8/07/2016 17:00,Every single time.,"me: l'm going out
mom:","me: l'm going out
mom:",a cell phone,"business,illustration,internet,World Wide Web,diagram,connection,square,communication,designing,technology,data,facts,label,symbol,image,vectors,computer,procedure,flat,graph","0.9794041,0.9769163,0.9750706,0.9738248,0.9737538,0.97370195,0.9733647,0.9726091,0.968559,0.96692204,0.9660678,0.9601895,0.95885634,0.9522432,0.92408097,0.9207989,0.9138601,0.90738297,0.9063435,0.9002521",1,1,0,0,2,0
1405630409737397_1695648290735606,https://www.facebook.com/1405630409737397_1695648290735606,26/12/2016 1:00,Every single time.,"me: l'm going out
mom:","me: l'm going out
mom:",a cell phone,"business,internet,illustration,World Wide Web,connection,diagram,square,communication,designing,technology,data,facts,label,symbol,image,vectors,computer,procedure,flat,graph","0.98028195,0.9763913,0.97635746,0.97505146,0.9741648,0.9738897,0.9731907,0.9730121,0.96955466,0.9688972,0.96732986,0.9601425,0.9580809,0.9532372,0.92410505,0.9220158,0.9191812,0.9043474,0.9033996,0.9019897",1,0,1,1,2,170
1405630409737397_1732186660415102,https://www.facebook.com/1405630409737397_1732186660415102,5/03/2017 16:00,Every single time.,"me: l'm going out
mom:","me: l'm going out
mom:",a picture of some sort,"business,illustration,internet,diagram,World Wide Web,connection,square,communication,designing,technology,data,facts,label,symbol,image,vectors,computer,procedure,graph,option","0.98065066,0.97610164,0.97597057,0.9754251,0.97514004,0.9733615,0.97290874,0.9715549,0.9704447,0.9690578,0.9660484,0.9588748,0.9580786,0.95331335,0.92217827,0.9194419,0.9185751,0.90885603,0.9033295,0.900115",1,0,1,2,2,70
1405630409737397_1651350238498745,https://www.facebook.com/1405630409737397_1651350238498745,25/09/2016 11:00,Her dream.,"me: l'm hungry
abuelita:","me: l'm hungry
abuelita:",a picture of himself,"people,isolated,dark,woman,desktop,man,education,person,one,adult,paper,business,wisdom,book,classic,hand,retro,book bindings,horizontal,expertise","0.93330747,0.92809653,0.92583907,0.92343503,0.919997,0.90430605,0.89655745,0.89299554,0.8832456,0.8780334,0.8741712,0.867605,0.85025835,0.8433013,0.8415606,0.8399523,0.83071566,0.83060306,0.8286824,0.8089993",0,1,0,,,
1405630409737397_1578551609111942,https://www.facebook.com/1405630409737397_1578551609111942,8/04/2016 18:00,Me with everything.,"me: lol i don't care
me 3 seconds later:","me: lol i don't care
me 3 seconds later:",Naya Rivera smiling for a picture,"woman,portrait,people,adult,young,face,horizontal,cute,one,pretty,desktop,looking,indoors,isolated,business,person,wear,headshot,serious,hair","0.9710903,0.9688759,0.9686818,0.9222455,0.91265225,0.87924993,0.872348,0.8610264,0.8339824,0.82903075,0.8287438,0.8201214,0.80295986,0.80204856,0.7999834,0.79584265,0.78625405,0.7862375,0.78404343,0.76848006",0,1,0,,,
1405630409737397_1605155559784880,https://www.facebook.com/1405630409737397_1605155559784880,9/06/2016 9:00,I feel like they're just trolling me at this point.,"me: mom can I go out?
mom: preguntale a tu pap· 
me: dad can I go out?
dad: preguntale a tu mam·","me: mom can I go out?
mom: preguntale a tu pap· 
me: dad can I go out?
dad: preguntale a tu mam·",Nick Young posing for a picture,"indoors,horizontal,adult,portrait,people,headshot,man,happiness,confidence,cheerful,business,content,communication,mental image,looking,technology,contemplation,woman,vertical,facial expression","0.99245787,0.9914924,0.9910149,0.9866823,0.98642135,0.9793284,0.9670489,0.9563834,0.95234036,0.93303925,0.9307724,0.91299343,0.9063421,0.9032723,0.8685066,0.8666042,0.8642863,0.8610809,0.8606762,0.8581785",0,1,0,,,
1405630409737397_1672299189737183,https://www.facebook.com/1405630409737397_1672299189737183,6/11/2016 16:05,Can the next payday get here already?,"me: money isn't everything
also me:
ODIO SER POBRE
LO ODIO","me: money isn't everything
also me:
ODIO SER POBRE
LO ODIO",a woman holding a sign,"people,adult,business,portrait,woman,text,content,headshot,vertical,communication,man,horizontal,education,bill,person,vision,success,teamwork,desktop,leadership","0.98788977,0.98227686,0.9763012,0.97455066,0.9443223,0.93544817,0.9315697,0.92991245,0.9206054,0.91985047,0.9026115,0.8740566,0.87004614,0.86720604,0.86114115,0.85422194,0.8304843,0.81757826,0.7736521,0.7735134",0,1,0,,,
1405630409737397_1713100482323720,https://www.facebook.com/1405630409737397_1713100482323720,25/01/2017 12:00,I tried!,"me: my diet starts now!
also me:
ELOOOOTES","me: my diet starts now!
also me:
ELOOOOTES",a young girl is playing with a toy,"people,horizontal,child,education,indoors,woman,adult,business,text,happiness,communication,technology,school,man,togetherness,little,internet,concentration,fun,sport","0.98002756,0.97484875,0.9716363,0.94683284,0.93902767,0.89352185,0.8931204,0.8565026,0.84228396,0.8369766,0.8331343,0.8098414,0.80954254,0.80677676,0.7979715,0.7949749,0.7879136,0.78039646,0.76913476,0.76532435",0,1,0,,,
1405630409737397_1640104459623323,https://www.facebook.com/1405630409737397_1640104459623323,29/08/2016 17:00,Me every Monday.,"me: my diet starts today
also me:","me: my diet starts today
also me:",person holding a cell phone,"child,fun,little,cute,people,woman,togetherness,friendship,summer,joy,outdoors,leisure,young,family,girl,travel,love,lid,horizontal,enjoyment","0.99604,0.97557193,0.96568155,0.95002574,0.9475087,0.94656014,0.94553846,0.9269573,0.92690957,0.91695684,0.9121753,0.90874153,0.9053236,0.8975582,0.89352113,0.8912982,0.88884425,0.8876976,0.8855707,0.861482",1,1,0,0,1,0
1405630409737397_1695668554066913,https://www.facebook.com/1405630409737397_1695668554066913,2/01/2017 21:00,Me every Monday.,"me: my diet starts today
also me:","me: my diet starts today
also me:",person holding a cell phone,"child,fun,little,cute,people,woman,togetherness,summer,friendship,joy,outdoors,leisure,young,family,girl,travel,love,lid,horizontal,enjoyment","0.9961311,0.97593653,0.9663207,0.95055246,0.94830084,0.94709665,0.94553626,0.9304601,0.92631876,0.91702974,0.91386485,0.91318107,0.9051504,0.9010477,0.8955912,0.8935374,0.89219284,0.8880236,0.88663673,0.86560166",1,0,1,1,1,126
1405630409737397_1803284743305293,https://www.facebook.com/1405630409737397_1803284743305293,20/07/2017 11:00,It's still just one.,"me: nada m·s me voy a
tomar un trago","me: nada m·s me voy a
tomar un trago",a man holding a gun,"man,people,adult,dark,horizontal,indoors,person,one,portrait,danger,young,lid,safety,woman,business,isolated,security,influencer,military,actor","0.9900284,0.97024536,0.9451533,0.8877741,0.8713724,0.8700597,0.86821973,0.8641498,0.85913044,0.8465452,0.83209556,0.81532085,0.7844604,0.7654995,0.7557746,0.75175834,0.7403041,0.7377235,0.7342044,0.73252386",0,1,0,,,
1405630409737397_1681558375477931,https://www.facebook.com/1405630409737397_1681558375477931,26/11/2016 12:00,Tortas de pavo though. :sweat_drops:,"me: no more leftovers diet
starts now
also me: tortas de pavo","me: no more leftovers diet
starts now
also me: tortas de pavo",a woman taking a picture,"portrait,young,cute,people,love,woman,desktop,face,little,horizontal,baby,hair,girl,isolated,head,adult,eye,looking,child,one","0.9600209,0.95394754,0.94847894,0.9302801,0.92467606,0.922291,0.8902083,0.8792394,0.8770745,0.8697573,0.86902976,0.8686947,0.86563075,0.8574858,0.8381783,0.83384657,0.831362,0.8238096,0.8236589,0.8154454",0,1,0,,,
1405630409737397_1599970500303386,https://www.facebook.com/1405630409737397_1599970500303386,27/05/2016 22:00,I have no shame.,"me: no soy metiche
also me:","me: no soy metiche
also me:",a woman holding a cell phone,"man,woman,people,adult,leisure,young,indoors,sunglasses,sit,lifestyle,horizontal,person,family,girl,chair,table,fun,couple,technology,coffee","0.9776968,0.9770268,0.96887434,0.9236998,0.91897327,0.9123494,0.8941371,0.8800354,0.87896776,0.8646162,0.86361134,0.8302685,0.8274377,0.81989837,0.80817014,0.80396783,0.7990099,0.78530085,0.78140855,0.78133917",1,1,0,0,4,0
1405630409737397_1608762959424140,https://www.facebook.com/1405630409737397_1608762959424140,19/06/2016 0:00,That one metiche friend.,"me: no soy metiche
also me:","me: no soy metiche
also me:",a close up of a suitcase,"man,illustration,people,horizontal,adult,indoors,weapon,woman,danger,gun,retro,old,war,transportation system,military,force,fear,seat,desktop,battle","0.9536562,0.9404957,0.9294989,0.88362265,0.86753035,0.8550523,0.85006577,0.8392965,0.8303924,0.8262911,0.82618725,0.82583356,0.82504857,0.79658735,0.79246163,0.7731365,0.77054334,0.76485205,0.75546944,0.7507432",1,0,1,1,4,22
1405630409737397_1616141325352970,https://www.facebook.com/1405630409737397_1616141325352970,6/07/2016 20:00,Definitely me.,"me: no soy metiche
also me:","me: no soy metiche
also me:",a pair of skis,"glance,woman,horizontal,people,adult,indoors,young,portrait,window,desktop,fashion,isolated,face,cute,girl,looking,pretty,hair,business,paper","0.97704387,0.97678065,0.9634329,0.9552425,0.955052,0.94420636,0.94311476,0.91888446,0.882981,0.87538964,0.8718624,0.867314,0.859218,0.8487302,0.8370366,0.83006907,0.8217593,0.811155,0.8000994,0.79342705",1,0,1,2,4,18
1405630409737397_1626352300998539,https://www.facebook.com/1405630409737397_1626352300998539,29/07/2016 15:00,I can't help it.,"me: no soy metiche
also me:","me: no soy metiche
also me:",a group of people standing around each other,"people,adult,horizontal,man,woman,business,indoors,teamwork,portrait,togetherness,battle,friendship,communication,looking,office,sitting,sadness,serious,education,happiness","0.9855997,0.9821945,0.9810873,0.9763866,0.9747771,0.9693779,0.9571166,0.9295255,0.92682403,0.9125383,0.89851165,0.88948673,0.88653713,0.8858366,0.8826554,0.8751489,0.8693321,0.84650207,0.827462,0.82614803",1,0,1,3,4,23
1405630409737397_1651697138464055,https://www.facebook.com/1405630409737397_1651697138464055,26/09/2016 8:00,I'm not jealous.,"me: no soy metiche
also me:","me: no soy metiche
also me:",there are many different pictures,"illustration,chair,business,vector,sketch,communication,isolated,computer,desktop,modern,internet,laptop,people,technology,display,screen,graphic,horizontal,no person,color","0.9833424,0.97685266,0.9379847,0.93031234,0.93004704,0.9266013,0.9209338,0.912413,0.90934753,0.8997921,0.8937471,0.8915725,0.88972765,0.8879519,0.8810928,0.87921035,0.868224,0.86387104,0.8631222,0.8626921",1,0,1,4,4,59
1405630409737397_1658876771079425,https://www.facebook.com/1405630409737397_1658876771079425,12/10/2016 0:00,The story of my life.,"me: quÈ  hay de comer?
mom: comida","me: quÈ  hay de comer?
mom: comida",a women who is looking at the camera,"portrait,people,one,adult,hair,man,woman,art,old,face,person,young,beard,mustache,serious,antique,profile,eye,desktop,beautiful","0.9939432,0.9919348,0.9810071,0.968999,0.94918096,0.9403819,0.9393322,0.9316592,0.9309445,0.9127209,0.88336426,0.8829869,0.87329376,0.8645431,0.85891783,0.8403809,0.8366145,0.8258891,0.82051724,0.7993566",1,1,0,0,1,0
1405630409737397_1683123361988099,https://www.facebook.com/1405630409737397_1683123361988099,29/11/2016 7:00,The story of my life.,"me: quÈ  hay de comer?
mom: comida","me: quÈ  hay de comer?
mom: comida",a women who is looking at the camera,"portrait,people,one,adult,hair,man,woman,art,old,face,person,young,beard,mustache,serious,antique,profile,eye,desktop,beautiful","0.9939617,0.9919667,0.980504,0.96952283,0.9479919,0.94072944,0.9401717,0.9321775,0.9312608,0.9115523,0.88210005,0.88086927,0.87378705,0.8648155,0.8594082,0.84171987,0.8372789,0.82213193,0.8217801,0.7970078",1,0,1,1,1,48
1405630409737397_1646517935648642,https://www.facebook.com/1405630409737397_1646517935648642,13/09/2016 15:00,"""Ponte a trabajar!""","me: quiero el iphone 7
mom:
WORK WORK WORK WORK WORK","me: quiero el iphone 7
mom:
WORK WORK WORK WORK WORK",a woman posing for a picture,"horizontal,people,woman,portrait,adult,vertical,indoors,togetherness,relaxation,man,headshot,square,love,fashion,adolescent,happiness,illustration,sadness,bed,friendship","0.9892224,0.9839398,0.9810787,0.9525877,0.9443774,0.9389751,0.93805873,0.9314933,0.92959726,0.8850234,0.86824083,0.8547677,0.8224346,0.81084406,0.8086918,0.79706657,0.7767421,0.77243274,0.7721261,0.76566947",0,1,0,,,
1405630409737397_1764207043879730,https://www.facebook.com/1405630409737397_1764207043879730,3/05/2017 17:00,How did I end up with so many?,"me: selfies are for creÌdas
also me:","me: selfies are for creÌdas
also me:",a group of women standing next to a book,"woman,people,adult,portrait,business,person,man,happiness,young,horizontal,beautiful,collage,cheerful,isolated,friendship,girl,desktop,communication,togetherness,education","0.9873808,0.98696876,0.97387946,0.93041915,0.92270106,0.90466464,0.9035554,0.8980652,0.88807106,0.8879044,0.88592494,0.8838092,0.88237625,0.8779359,0.8672203,0.8563949,0.84787786,0.84035814,0.83519185,0.8197129",1,1,0,0,1,0
1405630409737397_1781475532152881,https://www.facebook.com/1405630409737397_1781475532152881,9/06/2017 2:00,How did I end up with so many?,"me: selfies are for creÌdas
also me:","me: selfies are for creÌdas
also me:",Demi Lovato et al. posing for a photo,"woman,people,adult,portrait,business,person,man,happiness,young,beautiful,horizontal,collage,isolated,cheerful,girl,friendship,desktop,communication,togetherness,education","0.9872642,0.98697555,0.97388613,0.93120134,0.9220297,0.9089326,0.90271527,0.89550334,0.88920504,0.8890655,0.88375795,0.88232446,0.880336,0.8795129,0.86293405,0.85916924,0.8518107,0.8395525,0.8288847,0.81690145",1,0,1,1,1,36
1405630409737397_1613257495641353,https://www.facebook.com/1405630409737397_1613257495641353,29/06/2016 11:00,Me being healthy.,"me: soda is bad for you
also me:","me: soda is bad for you
also me:",a man on a phone,"people,adult,horizontal,woman,indoors,man,portrait,relaxation,family,happiness,cheerful,technology,child,business,communication,bed,sit,sleep,togetherness,fatigue","0.98733747,0.98580813,0.98426414,0.9595344,0.925809,0.9255587,0.91938317,0.90052104,0.8933615,0.83522797,0.8076031,0.8043262,0.8017255,0.8011044,0.77586824,0.76869905,0.76846075,0.74506354,0.7406188,0.729087",1,1,0,0,1,0
1405630409737397_1630180377282398,https://www.facebook.com/1405630409737397_1630180377282398,7/08/2016 0:08,Me being healthy.,"me: soda is bad for you
also me:","me: soda is bad for you
also me:",a man holding a cell phone,"people,adult,horizontal,woman,indoors,portrait,man,relaxation,family,happiness,technology,cheerful,child,bed,business,communication,sit,sleep,patient,togetherness","0.9869516,0.9868085,0.9851332,0.96301913,0.928056,0.9243331,0.9194909,0.91579294,0.87815464,0.84269196,0.8176148,0.8072891,0.80078053,0.7967961,0.796684,0.79155314,0.7732246,0.76172,0.74530363,0.73721504",1,0,1,1,1,39
1405630409737397_1691229157844186,https://www.facebook.com/1405630409737397_1691229157844186,13/12/2016 12:00,:'(,"me: sorry mom I lost your
tupperware
NEXT DAY","me: sorry mom I lost your
tupperware
NEXT DAY",a bowl of soup,"food,meal,salty,epicure,bowl,dinner,pickle,no person,fish,appetizer,refreshment,traditional,cooking,garlic,vegetable,desktop,seafood,delicious,dish,lunch","0.99620795,0.97525513,0.95911235,0.95627475,0.95579255,0.94511235,0.9435133,0.94338393,0.92319715,0.92282766,0.92248726,0.91731346,0.90963185,0.89372253,0.8927431,0.892702,0.8913668,0.8830354,0.8791141,0.8757398",0,1,0,,,
1405630409737397_1708731686093933,https://www.facebook.com/1405630409737397_1708731686093933,18/01/2017 7:00,My kind of medical appointment.,"me: tengo una cita mÈdica, ya vengo
mom: ok mijo que le vaya bien
CervecerÌa
EL MEDICO","me: tengo una cita mÈdica, ya vengo
mom: ok mijo que le vaya bien
CervecerÌa
EL MEDICO",a picture of some sort,"text,horizontal,signalise,illustration,business,danger,paper,wood,symbol,transportation system,old,train,communication,sign,horizontal plane,travel,newspaper,street,vertical,desktop","0.9713091,0.94260323,0.9060671,0.8968955,0.8853257,0.87843895,0.8751422,0.87483895,0.86501634,0.8601824,0.85179204,0.8419633,0.83112717,0.8290868,0.82488513,0.76889265,0.74950564,0.7466699,0.743942,0.7432933",0,1,0,,,
1405630409737397_1680920442208391,https://www.facebook.com/1405630409737397_1680920442208391,24/11/2016 21:00,Lol me.,"me: thanksgiving is about family,
remember to live in the moment
also me:","me: thanksgiving is about family,
remember to live in the moment
also me:",person sitting on a guitar,"woman,indoors,people,adult,horizontal,sit,business,laptop,relaxation,young,looking,internet,man,sitting,technology,pretty,sofa,computer,education,desktop","0.96791655,0.9659473,0.945444,0.9327415,0.92617226,0.9233136,0.89827806,0.89694554,0.8966454,0.8904184,0.87771547,0.8667934,0.84634256,0.82252526,0.82014674,0.8169584,0.80754614,0.80558914,0.8019811,0.7998352",0,1,0,,,
